adult,backdrop_path,created_by,episode_run_time,first_air_date,genres,homepage,id,in_production,languages,last_air_date,last_episode_to_air,name,next_episode_to_air,networks,number_of_episodes,number_of_seasons,origin_country,original_language,original_name,overview,popularity,poster_path,production_companies,production_countries,seasons,spoken_languages,status,tagline,type,vote_average,vote_count
FALSE,/cAgh4wZcKlTBw0v7wKTp5oU9nxp.jpg,"[{'id': 1578625, 'credit_id': '6452473c091e620144d6b2a9', 'name': 'Ahmet Saatçioğlu', 'original_name': 'Ahmet Saatçioğlu', 'gender': 0, 'profile_path': None}, {'id': 3244034, 'credit_id': '64524741d48cee00fced2ce3', 'name': 'Selin Atasoy Hartevioğlu', 'original_name': 'Selin Atasoy Hartevioğlu', 'gender': 0, 'profile_path': None}]",[75],2010-07-08,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",http://www.kanald.com.tr/kanit,65625,FALSE,['tr'],2013-02-03,"{'id': 1610388, 'name': 'Enlightenment', 'overview': ""The team's conflict with Komiser Yaman reaches its climax when Dr. Ece is kidnapped from the morgue while under his watch. Convinced Yaman is responsible, Orhan and Selim race against time, following Ece's hidden clues to save her."", 'vote_average': 10.0, 'vote_count': 1, 'air_date': '2013-02-03', 'episode_number': 9, 'episode_type': 'finale', 'production_code': '', 'runtime': 75, 'season_number': 3, 'show_id': 65625, 'still_path': None}",Kanıt,,"[{'id': 439, 'logo_path': '/2XKcCwGlKoxUWVhTO8MBn6I3nw.png', 'name': 'Kanal D', 'origin_country': 'TR'}]",100,3,['TR'],tr,Kanıt,"Each episode, police inspectors Orhan and Selim try and solve puzzling cases with the help and guidance of forensics. Professor Sevil Atasoy, a forensic scientist, also joins us sometimes to tell relevant anecdotes.",3.024,/aCqCVQOHCriAVqbFQaUxY4enLwj.jpg,"[{'id': 4179, 'logo_path': '/vx8dHTiQg2SPXrvDOmCDm6BCRJR.png', 'name': 'ANS Prodüksiyon', 'origin_country': 'TR'}]",[],"[{'air_date': '2010-07-08', 'episode_count': 49, 'id': 74638, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 9.1}, {'air_date': '2011-07-15', 'episode_count': 42, 'id': 111894, 'name': 'Season 2', 'overview': '', 'poster_path': None, 'season_number': 2, 'vote_average': 7.0}, {'air_date': '2012-11-05', 'episode_count': 9, 'id': 111895, 'name': 'Season 3', 'overview': '', 'poster_path': None, 'season_number': 3, 'vote_average': 9.5}]","[{'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Ended,,Scripted,8,13
FALSE,,[],[],2007-07-01,[],,238011,TRUE,[],2007-07-01,"{'id': 4849898, 'name': 'Episode 1', 'overview': '', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2007-07-01', 'episode_number': 1, 'episode_type': 'standard', 'production_code': '', 'runtime': None, 'season_number': 1, 'show_id': 238011, 'still_path': None}",EBS 특별기획 대국굴기,,[],1,1,['KR'],ko,EBS 특별기획 대국굴기,,0.0071,,[],[],"[{'air_date': '2007-07-01', 'episode_count': 1, 'id': 362529, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 0.0}]",[],Returning Series,,Scripted,0,0
FALSE,/4SD8CvosbcL5WdirBkDKNnpUImo.jpg,"[{'id': 1371184, 'credit_id': '54311606c3a368117b0016ac', 'name': 'Andrew Orci', 'original_name': 'Andrew Orci', 'gender': 0, 'profile_path': None}, {'id': 1254641, 'credit_id': '54311614c3a36831a6002d71', 'name': 'Dan Dworkin', 'original_name': 'Dan Dworkin', 'gender': 2, 'profile_path': None}, {'id': 1254640, 'credit_id': '543116220e0a265834001611', 'name': 'Jay Beattie', 'original_name': 'Jay Beattie', 'gender': 2, 'profile_path': '/xEQBl1L810tRFuUyv4AUaHqUnZR.jpg'}, {'id': 15346, 'credit_id': '543115f5c3a36831ac002cb3', 'name': 'Roberto Orci', 'original_name': 'Roberto Orci', 'gender': 2, 'profile_path': '/mkc51BZ6dYg843frBA9flomxFda.jpg'}]",[60],2014-07-15,"[{'id': 10759, 'name': 'Action & Adventure'}, {'id': 80, 'name': 'Crime'}]",http://www.elreynetwork.com/#/originals/matador,61225,FALSE,['en'],2014-10-07,"{'id': 1008628, 'name': 'Mala Sangre', 'overview': ""As Sayer's endgame is finally revealed, Tony's relationships with the CIA and his family will change forever."", 'vote_average': 8.0, 'vote_count': 1, 'air_date': '2014-10-07', 'episode_number': 13, 'episode_type': 'finale', 'production_code': '', 'runtime': 60, 'season_number': 1, 'show_id': 61225, 'still_path': '/u8gB0QmzsW4WEEtovp8SPz5V0N6.jpg'}",Matador,,"[{'id': 1122, 'logo_path': '/9z6vxDNyom1T9WSDd9rCwaVLQLs.png', 'name': 'El Rey Network', 'origin_country': 'US'}]",13,1,['US'],en,Matador,"Matador chronicles the unlikely rise of Tony ""Matador"" Bravo, a popular soccer star who comes to be known as much for his playboy antics off the field as his dynamic moves on it. But what his fans and family don't realize is that it's all a cover—in truth, he is a skilled covert operative executing missions for a little-known branch of the CIA. “Matador” has the kind of fame and notoriety that affords him access to powerful circles of corruption and villainy. But, in balancing the dueling roles in which he's been cast, he will be forced to confront the question of his true identity… and it is this mission which will prove to be his most dangerous.",2.7259,/edI13v30mL7Hpx9QjOI6HqakxDy.jpg,"[{'id': 34562, 'logo_path': None, 'name': 'FactoryMade Ventures', 'origin_country': ''}, {'id': 7296, 'logo_path': None, 'name': 'K/O Paper Products', 'origin_country': 'US'}, {'id': 15764, 'logo_path': None, 'name': 'Rodriguez International Pictures', 'origin_country': ''}]",[],"[{'air_date': '2014-07-15', 'episode_count': 13, 'id': 62376, 'name': 'Season 1', 'overview': 'Matador is an American television series co-created by Roberto Orci, Andrew Orci, Dan Dworkin, and Jay Beattie. The series chronicles the rise of popular soccer star Antonio ""Matador"" Bravo, known for his exploits both on and off the field. Unbeknownst to the public and his family, he is also a skilled covert operative performing missions for a branch of the CIA.[1] The series premiered on July 15, 2014, on the newly launched channel El Rey.[2]\n\nExecutive producers are showrunners Beattie and Dworkin, Roberto Orci, Alex Kurtzman, and Heather Kadin of K/O Paper Products, and Robert Rodriguez along with FactoryMade Ventures and El Rey Network co-founders John Fogelman and Cristina Patwa. Beattie and Dworkin wrote the first episode, which was directed by Rodriguez', 'poster_path': '/av4rsDqZwLGmBq9h4eUB8yhYw6z.jpg', 'season_number': 1, 'vote_average': 7.5}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ended,,Scripted,4.643,14
FALSE,/toa8eBmQIrz1pfHjhhzSeHAPMbu.jpg,"[{'id': 1527536, 'credit_id': '601861bcd96c3c003f127c50', 'name': 'Frank Ariza', 'original_name': 'Frank Ariza', 'gender': 2, 'profile_path': '/9Olm2dIR5rimLv88q1LqZfSqkqV.jpg'}]",[70],2014-03-28,[],https://www.cuatro.com/dreamland,82709,FALSE,['es'],2014-05-15,"{'id': 1582947, 'name': 'Episode 8', 'overview': '', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2014-05-15', 'episode_number': 8, 'episode_type': 'finale', 'production_code': '', 'runtime': 70, 'season_number': 1, 'show_id': 82709, 'still_path': None}",Dreamland,,"[{'id': 378, 'logo_path': '/pZtmQfr0z82ODDxZsqGzORZJJux.png', 'name': 'Cuatro', 'origin_country': 'ES'}]",8,1,['ES'],es,Dreamland,,0.5406,/6a01EGRgTSBaPLA6wi2703wTbPI.jpg,"[{'id': 215879, 'logo_path': None, 'name': 'Dreamland World', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]","[{'air_date': '2014-03-28', 'episode_count': 8, 'id': 110110, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 0.0}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Canceled,,Scripted,1,1
FALSE,/9hVyQSahnXPfdRqUokJ7f32w4ha.jpg,"[{'id': 161910, 'credit_id': '5e2772d853f83300116b9384', 'name': 'Gary Janetti', 'original_name': 'Gary Janetti', 'gender': 2, 'profile_path': '/prLTUuoeZdfGODFld7T7DcSAj5O.jpg'}]",[13],2021-07-29,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",https://play.hbomax.com/page/urn:hbo:page:GYGYDfAMZDYi0wgEAAACk:type:series,98315,FALSE,['en'],2021-07-29,"{'id': 3097140, 'name': 'The Flummery Tart', 'overview': 'When the queen suddenly requests a flummery tart, the staff goes into panic mode – and Kevin sees an opportunity to implement his plan. Charlotte receives a dreadful directive. Prince George finds himself missing Owen.', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2021-07-29', 'episode_number': 12, 'episode_type': 'finale', 'production_code': '', 'runtime': 13, 'season_number': 1, 'show_id': 98315, 'still_path': '/s1nnf79vrCwllwUgqkA21uobEus.jpg'}",The Prince,,"[{'id': 3186, 'logo_path': '/nmU0UMDJB3dRRQSTUqawzF2Od1a.png', 'name': 'HBO Max', 'origin_country': ''}]",12,1,['US'],en,The Prince,"In this biting animated satire, seven-year-old Prince George – youngest heir to the British throne – spills all the royal “tea” on Buckingham Palace’s residents and staff.",1.8465,/7J69DSxg3tvDmO7RJuebPEP9YJk.jpg,"[{'id': 30452, 'logo_path': '/zmU1ElCS02iL5N7E5MuY4fV7bCX.png', 'name': 'Bento Box Entertainment', 'origin_country': 'US'}, {'id': 209782, 'logo_path': None, 'name': 'Nickleby', 'origin_country': 'US'}, {'id': 236166, 'logo_path': '/8rFlu5iytnjsciYXZDw90ktllCI.png', 'name': '20th Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'air_date': '2021-07-29', 'episode_count': 12, 'id': 141543, 'name': 'Season 1', 'overview': '', 'poster_path': '/7J69DSxg3tvDmO7RJuebPEP9YJk.jpg', 'season_number': 1, 'vote_average': 10.0}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Canceled,Royal AF.,Scripted,6.462,26
FALSE,,[],[],2024-09-30,[],,277191,TRUE,[],2024-09-30,"{'id': 5759578, 'name': 'Episode 1', 'overview': '', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2024-09-30', 'episode_number': 1, 'episode_type': 'standard', 'production_code': '', 'runtime': None, 'season_number': 1, 'show_id': 277191, 'still_path': None}",蓄谋已久的爱情,,[],1,1,['CN'],zh,蓄谋已久的爱情,,0,/x5us7ldvoQXOLaPCNqTNhr1WxME.jpg,[],[],"[{'air_date': '2024-09-30', 'episode_count': 1, 'id': 428597, 'name': 'Season 1', 'overview': '', 'poster_path': '/x5us7ldvoQXOLaPCNqTNhr1WxME.jpg', 'season_number': 1, 'vote_average': 0.0}]",[],Returning Series,,Scripted,0,0
FALSE,/5xgG8ymPdIaXvXqVhRH9f50YHwU.jpg,"[{'id': 2047878, 'credit_id': '5b04f2e1925141467c004198', 'name': 'Yuri Baranovsky', 'original_name': 'Yuri Baranovsky', 'gender': 2, 'profile_path': '/qeedZUXKqhlM7Z8t8jIXiGpJk3Z.jpg'}, {'id': 2040792, 'credit_id': '5b04f2cc925141461600547b', 'name': 'Wilson Cleveland', 'original_name': 'Wilson Cleveland', 'gender': 2, 'profile_path': '/vuxSnqb1sjNddiNgYIlQcvPRuG4.jpg'}]",[22],2011-06-06,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.youtube.com/leapyeartv,79777,FALSE,['en'],2018-07-25,"{'id': 1495482, 'name': 'Five Roads', 'overview': 'Jack has a plan to win the contest and save his friends\' businesses. The problem? No one trusts him, no one likes him, and ""friends"" has become a very loose term.', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2018-07-25', 'episode_number': 8, 'episode_type': 'standard', 'production_code': '', 'runtime': 22, 'season_number': 1, 'show_id': 79777, 'still_path': '/chSgbLM0dAipknETdtV3jdN3flJ.jpg'}",Leap Year,,"[{'id': 247, 'logo_path': '/eiwbuUUctk8ZouPozMf2jIM9Cqu.png', 'name': 'YouTube', 'origin_country': ''}, {'id': 453, 'logo_path': '/pqUTCleNUiTLAVlelGxUgWn1ELh.png', 'name': 'Hulu', 'origin_country': 'US'}]",20,2,['US'],en,Leap Year,"After being laid-off from their corporate day jobs, Aaron, Bryn, Derek, Olivia and Jack compete to get their businesses off the ground when a mystery benefactor promises to invest $500,000 in one of their startups.",2.0137,/4bKiXZ3KRBG53jFnMPtXJSCvUpv.jpg,"[{'id': 104483, 'logo_path': '/ggq3TZOubaR8o3GF5HfPp7Oirqh.png', 'name': 'Unboxd Media', 'origin_country': 'US'}, {'id': 104879, 'logo_path': None, 'name': 'Happy Little Guillotine', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'air_date': '2011-06-06', 'episode_count': 10, 'id': 104200, 'name': 'Season 1', 'overview': 'After being laid-off from their corporate day jobs, Aaron, Bryn, Derek, Olivia and Jack compete to get their businesses off the ground when a mystery benefactor promises to invest $500,000 in one of their startups.', 'poster_path': '/9wONJknfn9cA69KSCIez76xmE6w.jpg', 'season_number': 1, 'vote_average': 9.4}, {'air_date': '2012-06-18', 'episode_count': 10, 'id': 104201, 'name': 'Season 2', 'overview': 'Six months have passed since Aaron, Bryn, Derek, Olivia and Jack won half a million dollars by banding together to create a holographic video conferencing platform called C3D. Now living in Silicon Valley with launch day approaching, the founders of C3D are beset by a mysterious series of setbacks.', 'poster_path': '/4bKiXZ3KRBG53jFnMPtXJSCvUpv.jpg', 'season_number': 2, 'vote_average': 9.7}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ended,,Scripted,9,2
FALSE,,[],[],2001-09-07,[],,156734,TRUE,[],2001-09-07,"{'id': 3480193, 'name': 'Episode 1', 'overview': '', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2001-09-07', 'episode_number': 1, 'episode_type': 'finale', 'production_code': '', 'runtime': None, 'season_number': 1, 'show_id': 156734, 'still_path': None}","Dr CAC - L'économie, c'est assez clair !",,[],1,1,['FR'],fr,"Dr CAC - L'économie, c'est assez clair !",,0.0071,/isW3srOmjZidJAbkUf85eqGWuQ7.jpg,[],[],"[{'air_date': '2001-09-07', 'episode_count': 1, 'id': 242216, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 0.0}]",[],Returning Series,,Scripted,0,0
FALSE,,[],[],2024-04-22,[],,286727,TRUE,[],2024-04-22,"{'id': 6057997, 'name': 'Episode 1', 'overview': ""The story addresses traumas of an adopted child Hania , who discovers her loving life is a lie. Abandoned as an infant, she's shocked to learn her adoptive family has no blood relation to her. A heart-wrenching tale of trauma, identity, and the innocence of children who suffer due to parental mistakes."", 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2024-04-22', 'episode_number': 1, 'episode_type': 'standard', 'production_code': '', 'runtime': None, 'season_number': 1, 'show_id': 286727, 'still_path': None}",Dil Manay Na,,[],1,1,['US'],en,Dil Manay Na,"The story addresses traumas of an adopted child Hania , who discovers her loving life is a lie. Abandoned as an infant, she's shocked to learn her adoptive family has no blood relation to her. A heart-wrenching tale of trauma, identity, and the innocence of children who suffer due to parental mistakes.",0,,[],[],"[{'air_date': '2024-04-22', 'episode_count': 1, 'id': 446926, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 0.0}]",[],Returning Series,,Scripted,0,0
FALSE,/osP5OqLMqPoe7BzcMnwiu8UkiGT.jpg,"[{'id': 72225, 'credit_id': '660efb6d9dee58014b095c87', 'name': 'Mark Twain', 'original_name': 'Mark Twain', 'gender': 2, 'profile_path': '/lCNAIvVAyVeKOyxX7OZIqduZ0Mn.jpg'}]",[25],1994-08-26,"[{'id': 16, 'name': 'Animation'}, {'id': 10759, 'name': 'Action & Adventure'}]",,71448,FALSE,['ja'],1995-02-17,"{'id': 2021800, 'name': 'Huck Arrives Back Home', 'overview': '', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '1995-02-17', 'episode_number': 26, 'episode_type': 'finale', 'production_code': '', 'runtime': 25, 'season_number': 1, 'show_id': 71448, 'still_path': None}",The Adventures of Huck Finn,,"[{'id': 2026, 'logo_path': '/eMVZPvSxfpFUxzzqzbYIYgE9uJK.png', 'name': 'NHK BS2', 'origin_country': 'JP'}]",26,1,['JP'],ja,ハックルベリー・フィン物語,"We begin our adventure by the banks of the Mississippi River, where we see life through the eyes of a young boy named Huck Finn. Huck is a resourceful and spirited lad who knows how to survive on his own. He flees his father, and travels with Jim (a runaway black boy). He learns much about life from Jim.

Tom Sawyer is a mischevieous adventure hungry boy who has a zest for life. He's a true romantic at heart, but not above a little trickery to get his own way, or to get out of work. Tom's life really starts to become complicated when he meets Huck. Together with Jim, they begin a series of adventures.",3.8969,/jOLQMv2mPf9oLBBgG8qBSi4xakp.jpg,"[{'id': 54157, 'logo_path': None, 'name': 'Aubeck', 'origin_country': 'JP'}, {'id': 45723, 'logo_path': '/4kkwgMhlfhxb9HigINcHFcT49Ny.png', 'name': 'Enoki Films', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]","[{'air_date': '1994-08-26', 'episode_count': 26, 'id': 87811, 'name': 'Season 1', 'overview': '', 'poster_path': '/jOLQMv2mPf9oLBBgG8qBSi4xakp.jpg', 'season_number': 1, 'vote_average': 0.0}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Ended,,Scripted,7,3
FALSE,/xVpP9sAJO13nojIYcgOvPfNBj7j.jpg,"[{'id': 2694357, 'credit_id': '67b76c43a2284666f1eaffc1', 'name': 'Miira Karhula', 'original_name': 'Miira Karhula', 'gender': 1, 'profile_path': None}, {'id': 2255895, 'credit_id': '67b76c537434200c28222289', 'name': 'Paula Mononen', 'original_name': 'Paula Mononen', 'gender': 0, 'profile_path': None}]",[10],2025-02-14,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10762, 'name': 'Kids'}]",,284837,TRUE,['fi'],2025-02-14,"{'id': 5995890, 'name': 'ÄIJÄ Endures', 'overview': 'Tauno prepares for the punching challenge. The tension intensifies hour by hour. A long line of punchers accumulates. Tauno decides to take the hits like a man, but what happens when Crazy Rene appears on the scene?', 'vote_average': 0.0, 'vote_count': 0, 'air_date': '2025-02-14', 'episode_number': 10, 'episode_type': 'standard', 'production_code': '', 'runtime': 9, 'season_number': 1, 'show_id': 284837, 'still_path': '/owGQ0zMwheuP1vZF17sXEQuIlTd.jpg'}",ÄIJÄ,,"[{'id': 2594, 'logo_path': '/vxp8LTTXwGFrzNM7zSgzl4DfSad.png', 'name': 'Yle Areena', 'origin_country': 'FI'}]",10,1,['FI'],fi,ÄIJÄ,"The comedy series ""ÄIJÄ"" begins when Tauno and his best friend Rasmus start seventh grade. Tauno realizes he seems like a childish wimp compared to others. He's in danger of becoming an unpopular outcast! Tauno starts a ""dude channel"" on social media, and even changes his name - now Tauno is TJ. The goal is to get into the school's popular, tough boys' gang, who even hang out in the school attic - as long as Rasmus doesn't mess the whole thing up.",0.1871,/hL63fmVkDgZk0Vzl8trvn0Y2UUE.jpg,"[{'id': 5975, 'logo_path': '/vvjgoKygWWYZvYyidT3RmOCq5If.png', 'name': 'YLE', 'origin_country': 'FI'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]","[{'air_date': '2025-02-14', 'episode_count': 10, 'id': 443399, 'name': 'Season 1', 'overview': '', 'poster_path': None, 'season_number': 1, 'vote_average': 0.0}]","[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}]",In Production,,Scripted,0,0
FALSE,/ep6X0ekrWS0go3UXPRXmtN6AfNs.jpg,[],"[55, 100]",1976-09-20,"[{'id': 18, 'name': 'Drama'}, {'id': 10768, 'name': 'War & Politics'}]",http://www.bbc.co.uk/programmes/b006mhmk,5487,FALSE,['en'],1976-12-06,"{'id': 362866, 'name': 'Old King Log', 'overview': ""Almost at the end of his family history, Claudius' thoughts turn to the future of Rome."", 'vote_average': 6.125, 'vote_count': 8, 'air_date': '1976-12-06', 'episode_number': 12, 'episode_type': 'finale', 'production_code': '', 'runtime': 55, 'season_number': 1, 'show_id': 5487, 'still_path': '/bDN5dk6wEZnzwrfgs43XtcLReEy.jpg'}","I, Claudius",,"[{'id': 332, 'logo_path': '/7HVPn1p2w1nC5oRKBehXVHpss7e.png', 'name': 'BBC Two', 'origin_country': 'GB'}]",12,1,['GB'],en,"I, Claudius","Acclaimed blackly comic historical drama series. Set amidst a web of power, corruption and lies, it chronicles the reigns of the Roman emperors - Augustus, Tiberius, Caligula and finally Claudius.",4.6989,/oztxNqan7wKvFuCDS55WyUmKNMU.jpg,"[{'id': 659, 'logo_path': None, 'name': 'London Films Productions', 'origin_country': 'GB'}, {'id': 3324, 'logo_path': '/dqT3yOTlfJRmtvk52Ccd1O6dZ0A.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","[{'air_date': '2002-01-01', 'episode_count': 13, 'id': 15593, 'name': 'Specials', 'overview': '', 'poster_path': '/vkclMn44n8LtSghKZscq0GiN3CC.jpg', 'season_number': 0, 'vote_average': 0.0}, {'air_date': '1976-09-20', 'episode_count': 12, 'id': 15591, 'name': 'Season 1', 'overview': '', 'poster_path': '/oztxNqan7wKvFuCDS55WyUmKNMU.jpg', 'season_number': 1, 'vote_average': 6.3}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ended,Let all the poisons that lurk in the mud hatch out.,Miniseries,7.809,123
